momentum [MeV/c]	total energy [MeV]	kinetic energy [MeV]	\gamma	\beta	drf1 [m]	drf2 [m]	elcRds [m]	bending angle [dgr]	inc angle in [dgr]	inc angle out [dgr]	fringe extend ups [m]	fringe extend dws [m]	fringe backoff [m]	side logic	front screen [m]	side screen [m]	bending angle at front screen [dgr]	bending angle at side screen [dgr]	total path [m]	max B [T]	eff length ups [m]	eff length dws [m]	ups boundary s [m]	center s [m]	dws boundary s [m]	ups Enge 0	ups Enge 1	ups Enge 2	ups Enge 3	ups Enge 4	ups Enge 5	dws Enge 0	dws Enge 1	dws Enge 2	dws Enge 3	dws Enge 4	dws Enge 5	ups fit cost	ups normalized cost	ups fit error	dws fit cost	dws normalized cost	dws fit error	x[mm](rms)	xp[mm](rms)	y[mm](rms)	yp[mm](rms)	"x[mm](rms,b)"	"xp[mm](rms,b)"	"y[mm](rms,b)"	"yp[mm](rms,b)"	x conv fct rms	y conv fct rms	momentum rsl rms [%]	x[mm](fwhm)	xp[mm](fwhm)	y[mm](fwhm)	yp[mm](fwhm)	"x[mm](fwhm,b)"	"xp[mm](fwhm,b)"	"y[mm](fwhm,b)"	"yp[mm](fwhm,b)"	x conv fct fwhm	y conv fct fwhm	momentum rsl [%/mrad]	peak momentum error [%]	arc Coeff [MeV/mm2]
346.4	346.4003769	345.8893778	677.8884816	0.999998912	11.76908328	0.347590257	1.154144418	22.96327348	-5.581453313	-70.0367609	0.500583276	0.680353266	0.523263009	1	0.449957802	-0.026636238	22.96327348	-67.76965405	12.57973699	1.001145098	0.183462285	0.279601173	11.76908328	11.95254556	12.23214673	0.972518129	1.39662168	-0.800640418	0.331727242	-0.059722466	0.003726498	0.96047545	1.221066593	-0.723479459	0.33326673	-0.06804493	0.004852097	0.01498425	1.024634134	0.001600414	0.00811163	2.186423054	0.00060004	1.8626	6.2229	6.5515	10.3982	6.7062	0.20169	2.5107	0.19959	0.27775	2.6094	0.44555	2.4202	12.8426	13.7804	21.8079	8.2293	0.40938	5.0796	0.40199	0.2941	2.7129	2.97685	-0.099644	-0.00031492
348.35	348.3503748	347.8393757	681.7045315	0.999998924	11.76884354	0.348749734	1.160639163	22.89943692	-5.575862221	-70.08004351	0.500343535	0.682783147	0.524533413	1	0.449837382	-0.024308669	22.89943692	-67.83114335	12.58196659	1.001147094	0.183961601	0.280411716	11.76884354	11.95280514	12.23321685	0.981239111	1.387863768	-0.794306412	0.329137695	-0.059211517	0.00369002	0.957760883	1.219914288	-0.721480054	0.331625244	-0.067569101	0.004808171	0.014989789	1.022774923	0.001592538	0.008135793	2.184691886	0.00060446	1.8573	6.1766	6.4773	10.2463	6.684	0.20045	2.4935	0.19818	0.27787	2.5977	0.44129	2.4547	12.959	13.8325	22.039	8.2241	0.40781	5.0361	0.40133	0.29847	2.7467	2.8785	-0.11047	-0.00013353
350.3	350.3003727	349.7893736	685.5205814	0.999998936	11.7688438	0.349666672	1.167133784	22.83613403	-5.570333525	-70.14054518	0.500343797	0.684976677	0.525810005	1	0.449915665	-0.021988104	22.83613403	-67.89212161	12.58418999	1.001149175	0.1844609	0.281218625	11.7688438	11.9533047	12.23452332	0.981320626	1.387870266	-0.794363498	0.329158897	-0.059213189	0.003689973	0.957758175	1.217949257	-0.719915977	0.331038679	-0.067467229	0.004801189	0.014997338	1.023290009	0.001591811	0.008147074	2.187721315	0.000606891	1.8077	5.9896	6.5406	10.3244	6.5125	0.19477	2.5069	0.19921	0.27758	2.609	0.44936	2.4491	12.9018	13.7667	21.7734	8.3001	0.40333	5.0874	0.4031	0.29506	2.7061	2.88875	-0.090702	-0.0006096
352.25	352.2503706	351.7393716	689.3366314	0.999998948	11.768844	0.350581426	1.173628281	22.77335118	-5.564866185	-70.20157821	0.500343998	0.687174016	0.52709259	1	0.449997408	-0.019674326	22.77335118	-67.95260162	12.58640741	1.001151339	0.184960181	0.282021805	11.768844	11.95380418	12.23582598	0.981280885	1.387857169	-0.794348585	0.329160549	-0.059216381	0.003690394	0.957693249	1.217064424	-0.719795337	0.331597263	-0.067692165	0.004823751	0.015003276	1.023695112	0.001590619	0.008149008	2.188240645	0.000609544	1.8522	6.0844	6.4142	10.1003	6.6461	0.19821	2.4684	0.19611	0.2787	2.5985	0.4355	2.4211	12.9356	13.7276	21.8957	8.2569	0.4048	5.0718	0.40382	0.29323	2.7066	3.02065	-0.10244	-0.00038663
354.2	354.2003686	353.6893695	693.1526813	0.999998959	11.76884415	0.351493898	1.180122654	22.71108368	-5.559459184	-70.25882871	0.500344148	0.689375074	0.528381176	1	0.449889555	-0.017367337	22.71108368	-68.01258799	12.58861882	1.001153584	0.185459446	0.282821333	11.76884415	11.95430359	12.23712493	0.981276804	1.38788298	-0.794381783	0.329174605	-0.059218571	0.00369051	0.95765647	1.220584652	-0.724328503	0.335066798	-0.068684287	0.004914307	0.015009185	1.024098333	0.001590029	0.008121777	2.189158334	0.00060969	1.8331	6.0381	6.5676	10.3129	6.6634	0.19818	2.5281	0.20082	0.27509	2.5979	0.44808	2.2332	12.9681	13.8997	21.7366	8.6899	0.4079	5.0193	0.39909	0.25699	2.7693	2.85195	-0.099055	-0.00020046
356.15	356.1503666	355.6393675	696.9687314	0.999998971	11.76884425	0.352404007	1.186616903	22.64932678	-5.554111526	-70.34788436	0.500344246	0.692079773	0.530175766	1	0.449978678	-0.015067133	22.64932678	-68.07208481	12.59082423	1.00115591	0.185958693	0.283617289	11.76884425	11.95480294	12.23842023	0.981214354	1.387852331	-0.794351212	0.329169789	-0.059219256	0.00369062	0.957538265	1.228114322	-0.731253367	0.338615877	-0.069519736	0.004985027	0.015015071	1.024499932	0.001588144	0.008088791	2.180267076	0.000601877	1.8628	6.1361	6.6568	10.4311	6.7621	0.20056	2.5717	0.20425	0.27547	2.5885	0.44637	2.377	12.6253	13.7061	21.4523	8.4191	0.40139	5.1627	0.40785	0.28233	2.6549	2.7344	-0.10018	-3.12E-05
358.1	358.1003646	357.5893655	700.7847815	0.999998982	11.76884428	0.353311933	1.193111028	22.58807034	-5.548822238	-70.37896793	0.500344281	0.694288163	0.531476229	1	0.449879063	-0.012773567	22.58807034	-68.13110189	12.59302377	1.001158314	0.186457923	0.284409634	11.76884428	11.9553022	12.23971184	0.981209312	1.387874172	-0.794364679	0.329170944	-0.059218329	0.003690498	0.957501088	1.228704151	-0.731584635	0.338578382	-0.069480309	0.004980669	0.01502094	1.024900389	0.001587785	0.008087379	2.188143562	0.000600139	1.8215	6.0456	6.3945	9.9854	6.7183	0.19872	2.4824	0.19713	0.27113	2.5759	0.42423	2.3287	12.7864	13.8936	21.7197	8.6941	0.41073	5.1788	0.41223	0.26785	2.6828	2.8955	-0.088512	-0.00057238
360.05	360.0503626	359.5393636	704.6008316	0.999998993	11.76884425	0.354217777	1.19960503	22.52730547	-5.543590369	-70.43353394	0.500344247	0.696500263	0.532782486	1	0.449975213	-0.010486546	22.52730547	-68.18964877	12.59521751	1.001160795	0.186957136	0.285198354	11.76884425	11.95580138	12.24099974	0.981174447	1.387852707	-0.794338097	0.329175352	-0.05922355	0.003691107	0.957400418	1.229250779	-0.731333092	0.33777013	-0.069188798	0.004952323	0.015026796	1.025299925	0.001586322	0.008087497	2.188175557	0.000594275	1.8352	6.0312	6.4895	10.1073	6.75	0.19911	2.5172	0.19985	0.27189	2.5781	0.43388	2.3721	12.8479	13.7276	21.5119	8.4348	0.39885	5.0934	0.4046	0.28123	2.6952	2.8249	-0.09633	-4.20E-05
362	362.0003607	361.4893616	708.4168818	0.999999004	11.76910022	0.354855028	1.206124874	22.46703199	-5.538414988	-70.48300719	0.50060022	0.698449654	0.534094627	1	0.449883576	-0.00820616	22.46703199	-68.24772433	12.59740537	1.001141798	0.186960358	0.286489768	11.76910022	11.95606058	12.24255035	0.971812502	1.399288379	-0.800856415	0.330094942	-0.059108758	0.003669036	0.96027401	1.21903839	-0.721894232	0.332971935	-0.068090129	0.004862925	0.015025868	1.025236635	0.001584681	0.008128569	2.190989078	0.000604744	1.843	6.0182	6.6	10.2589	6.8015	0.20009	2.5419	0.20178	0.27097	2.5965	0.43866	2.3385	12.9276	13.7861	21.2434	8.5079	0.4079	5.0869	0.40378	0.27486	2.7101	2.7947	-0.099006	-0.00065597
363.95	363.9503587	363.4393597	712.232932	0.999999014	11.76910018	0.355756109	1.212618701	22.40724244	-5.533295183	-70.47488212	0.500600183	0.700668705	0.535412596	1	0.44998672	-0.005932343	22.40724244	-68.3053363	12.5995874	1.001144485	0.187459539	0.287271573	11.76910018	11.95655972	12.2438313	0.971780704	1.399384699	-0.80085281	0.330033355	-0.059091158	0.00366777	0.960184506	1.215030445	-0.718292121	0.33124863	-0.067705464	0.004831461	0.015031677	1.025632981	0.001583087	0.008145469	2.18729026	0.000608398	1.8013	5.9294	6.5418	10.1143	6.7188	0.19712	2.5326	0.20101	0.26809	2.583	0.43344	2.3557	12.5467	13.4878	21.2325	8.6789	0.40827	5.1435	0.40809	0.27143	2.6223	2.8923	-0.090795	-0.00055591
365.9	365.9003568	365.3893578	716.0489822	0.999999025	11.76910134	0.356656973	1.219104362	22.34792628	-5.528230062	-70.55054327	0.500601337	0.702893231	0.536736258	1	0.449902841	-0.003664943	22.34792628	-68.36249501	12.60176374	1.001153849	0.187957467	0.288047965	11.76910134	11.9570588	12.24510677	0.971725672	1.399432758	-0.800839067	0.329980504	-0.059069839	0.003665585	0.960111316	1.214760885	-0.718615409	0.33192559	-0.067945307	0.004855002	0.015039586	1.026172656	0.001580927	0.008148872	2.188204101	0.000609957	1.8394	5.9686	6.4958	10.0292	6.7935	0.19878	2.5079	0.19901	0.27077	2.5902	0.42977	2.4236	12.6369	13.5705	21.0161	8.7578	0.40204	5.1054	0.40528	0.27674	2.658	2.7456	-0.08075	-0.00092979
367.85	367.8503549	367.3393559	719.8650325	0.999999035	11.76910364	0.357557787	1.225581662	22.28907713	-5.523218753	-70.63804148	0.500603638	0.7051233	0.538065514	1	0.449822935	-0.001403849	22.28907713	-68.41920563	12.60393449	1.001169944	0.188454126	0.288818935	11.76910364	11.95755776	12.2463767	0.971577825	1.399601248	-0.800783076	0.329845251	-0.059029224	0.003662231	0.960127242	1.216118714	-0.721012105	0.334057308	-0.068574018	0.004912502	0.015049665	1.026860308	0.001576842	0.008132308	2.183756153	0.000612976	1.8657	6.0049	6.5891	10.1583	6.8437	0.19972	2.5453	0.20194	0.27261	2.5887	0.44094	2.468	12.7199	13.682	21.5665	8.6486	0.4064	5.1167	0.40534	0.28536	2.674	2.831	-0.10351	-0.00012136
369.8	369.8003531	369.289354	723.6810828	0.999999045	11.76910591	0.358456521	1.232058692	22.23068877	-5.518260402	-70.70517604	0.500605909	0.707356903	0.539400382	1	0.449936133	0.000850926	22.23068877	-68.47547469	12.60609962	1.00118609	0.188950767	0.289586421	11.76910591	11.95805668	12.2476431	0.971520593	1.399782857	-0.800716556	0.3297215	-0.05899459	0.003659438	0.959904649	1.222579444	-0.727354325	0.337798809	-0.069539482	0.004997958	0.015059764	1.027549374	0.00157476	0.008094975	2.181933849	0.000607725	1.881	6.0293	6.6024	10.1609	6.9042	0.20095	2.539	0.20141	0.27244	2.6004	0.42688	2.449	12.7356	13.9529	21.7852	8.6148	0.40348	5.071	0.40277	0.28428	2.7515	2.81765	-0.077231	-0.00089372
371.75	371.7503512	371.2393521	727.4971332	0.999999055	11.76886819	0.359592912	1.23853545	22.1727612	-5.513354172	-70.75556589	0.500368187	0.709833844	0.540740931	1	0.449863676	0.003099316	22.1727612	-68.53130191	12.60825907	1.001202286	0.189447389	0.29035058	11.76886819	11.95831558	12.24866616	0.980166878	1.39031934	-0.794570338	0.327856151	-0.058728778	0.003644964	0.957288662	1.22987958	-0.733048947	0.339917076	-0.069908998	0.00502312	0.015070121	1.028256048	0.001569049	0.008069481	2.183301051	0.000601812	1.8695	6.1005	6.4145	9.8386	7.0477	0.20458	2.4828	0.19691	0.26527	2.5836	0.42302	2.4326	12.3668	13.643	20.9361	8.5827	0.4033	5.0325	0.40056	0.28343	2.711	2.7116	-0.093788	-0.00049006
373.7	373.7003494	373.1893503	731.3131836	0.999999065	11.76887044	0.360487226	1.245011937	22.11528399	-5.508499244	-70.88008061	0.500370438	0.712074226	0.542087001	1	0.449983294	0.005341498	22.11528399	-68.58669765	12.610413	1.001218532	0.189943993	0.291111343	11.76887044	11.95881443	12.24992577	0.980098963	1.390563727	-0.794581085	0.327753036	-0.05869523	0.003642143	0.957160257	1.230538299	-0.732672454	0.339034405	-0.069611605	0.004995433	0.015080262	1.028948042	0.001566584	0.00807371	2.184445257	0.000600203	1.8815	5.8983	6.5806	10.1065	6.8148	0.1973	2.5221	0.2	0.27609	2.6091	0.43214	2.4883	12.4683	13.3466	20.6671	8.6987	0.41116	5.0497	0.3995	0.28605	2.6431	2.8708	-0.094344	-0.00067697
375.65	375.6503476	375.1393485	735.129234	0.999999075	11.76887265	0.361379469	1.251488152	22.05825113	-5.503694818	-70.85280549	0.500372649	0.714318042	0.543438573	1	0.449918005	0.007577497	22.05825113	-68.64166758	12.61256143	1.001234828	0.190440578	0.291868731	11.76887265	11.95931323	12.25118196	0.979951955	1.390875366	-0.794505859	0.32749855	-0.058610042	0.003634517	0.95716242	1.232197852	-0.732490156	0.337440728	-0.069002388	0.004934569	0.015090574	1.02965164	0.00156224	0.008078695	2.185794207	0.000594929	1.8241	5.9167	6.4378	9.8237	6.9264	0.20001	2.4997	0.1982	0.26335	2.5754	0.41789	2.5095	12.3788	13.4816	20.7147	9.0277	0.40789	5.1233	0.4052	0.27798	2.6314	2.72665	-0.089096	-0.00081274
377.6	377.6003458	377.0893467	738.9452845	0.999999084	11.76887479	0.362269614	1.257964093	22.00165922	-5.498940108	-70.86698398	0.50037479	0.716565244	0.54479563	1	0.449856486	0.009807337	22.00165922	-68.69621476	12.61470437	1.001251172	0.190937145	0.292622821	11.76887479	11.95981194	12.25243476	0.979955269	1.391066504	-0.794518596	0.327337716	-0.058550554	0.003629028	0.957056616	1.21962763	-0.720512588	0.331153894	-0.067522688	0.004810934	0.015100866	1.030353826	0.001559411	0.008129279	2.182942686	0.000606679	1.8239	5.8763	6.6509	10.1164	6.906	0.1989	2.5708	0.20379	0.26411	2.5871	0.41897	2.3063	12.3848	13.6911	20.8581	8.8549	0.40876	5.2126	0.41206	0.26046	2.6265	2.68975	-0.078153	-0.0009733
379.55	379.550344	379.0393449	742.761335	0.999999094	11.76887687	0.363157841	1.264439762	21.94549867	-5.494234346	-70.89986981	0.500376866	0.718815889	0.546158048	1	0.449985476	0.012031156	21.94549867	-68.75034834	12.61684195	1.001267566	0.191433694	0.293373551	11.76887687	11.96031056	12.25368411	0.979731333	1.391216472	-0.794439963	0.327198716	-0.058507196	0.003625235	0.956996095	1.216078885	-0.717560748	0.329878702	-0.067254102	0.004789384	0.015111124	1.031053733	0.001553914	0.008151489	2.18890677	0.00061229	1.8186	5.8704	6.5327	9.9033	6.9181	0.19873	2.5474	0.20191	0.26288	2.5644	0.41984	2.4104	12.308	13.6083	20.7953	8.798	0.41425	5.0807	0.40077	0.27397	2.6784	2.7017	-0.091976	-0.00034478
381.5	381.5003422	380.9893432	746.5773855	0.999999103	11.76913237	0.363773647	1.27095899	21.88976997	-5.489576778	-70.93543146	0.500632372	0.720799578	0.54752593	1	0.449930862	0.01424885	21.88976997	-68.80406747	12.61897407	1.001249476	0.191436826	0.294631224	11.76913237	11.9605692	12.25520042	0.970410456	1.401648334	-0.801143532	0.329065488	-0.058727839	0.003634181	0.959743819	1.211868288	-0.715284661	0.329890372	-0.067442508	0.004813732	0.015109329	1.030931319	0.001558485	0.008162126	2.191763286	0.00061511	1.8159	5.858	6.5391	9.8918	6.9546	0.19927	2.534	0.20081	0.2611	2.5806	0.41766	2.3564	12.4028	13.8367	20.8666	8.9169	0.40518	5.1799	0.40976	0.26426	2.6712	2.75405	-0.075991	-0.00092203
383.45	383.4503405	382.9393414	750.3934361	0.999999112	11.76913446	0.364657437	1.277434347	21.8344656	-5.484966667	-70.95625234	0.500634461	0.723056623	0.548899186	1	0.449879866	0.016460523	21.8344656	-68.85737999	12.62110081	1.001265957	0.191933357	0.295375559	11.76913446	11.96106782	12.25644338	0.97032178	1.401876731	-0.801087113	0.32895016	-0.058695362	0.003631491	0.95952677	1.214044427	-0.717913061	0.332020327	-0.068072638	0.004872278	0.015119495	1.031624928	0.001555318	0.008146462	2.187557019	0.000615998	1.7714	5.7529	6.3897	9.6242	6.897	0.1971	2.4946	0.19765	0.25684	2.5614	0.40574	2.2876	12.1831	13.7752	20.9443	8.446	0.39641	5.1528	0.41084	0.27085	2.6734	2.74425	-0.087291	-0.00049554
385.4	385.4003388	384.8893397	754.2094867	0.999999121	11.76913643	0.365539629	1.283909429	21.77957174	-5.48040329	-71.03520144	0.500636432	0.724817193	0.549777564	1	0.449832272	0.018666446	21.77957174	-68.9102996	12.62322244	1.001282485	0.192429869	0.296116506	11.76913643	11.9615663	12.25768281	0.970252569	1.402025304	-0.801056229	0.328820693	-0.058651038	0.003627538	0.959524473	1.219604093	-0.723196866	0.334726353	-0.068697081	0.004923969	0.015129726	1.032323001	0.001553169	0.008110551	2.18613229	0.000609369	1.7876	5.8136	6.4716	9.7323	6.9787	0.19893	2.5204	0.19967	0.25615	2.5676	0.40389	2.4343	12.3264	13.8421	20.6515	8.4866	0.40009	5.0703	0.4033	0.28684	2.73	2.591	-0.084089	-0.00082404
387.35	387.3503371	386.839338	758.0255374	0.99999913	11.76913745	0.366418288	1.290390349	21.72509314	-5.47588594	-71.09317442	0.500637453	0.727079553	0.551161265	1	0.449973302	0.02086641	21.72509314	-68.96282095	12.62533873	1.001294317	0.192927275	0.296855719	11.76913745	11.96206473	12.25892045	0.970109492	1.402318058	-0.800892391	0.328588174	-0.058587096	0.00362238	0.959466352	1.221028948	-0.724598476	0.335510705	-0.068893398	0.004941185	0.015138438	1.032917443	0.00154998	0.008107696	2.185362863	0.000608417	1.7934	5.8464	6.426	9.6426	7.0511	0.20048	2.5046	0.19838	0.25434	2.5657	0.4076	2.3171	12.4388	13.5172	20.474	8.5816	0.40376	5.1018	0.40599	0.27001	2.6495	2.68075	-0.097378	0.00018221
389.3	389.3003354	388.7893363	761.8415881	0.999999139	11.76889775	0.367533573	1.296876043	21.67102539	-5.471413922	-71.15574873	0.500397747	0.729583861	0.552550288	1	0.449932333	0.023060424	21.67102539	-69.01494822	12.62744971	1.001302345	0.193425406	0.297592986	11.76889775	11.96232315	12.25991614	0.978932777	1.389886255	-0.795277206	0.329335094	-0.059228068	0.003690434	0.95689567	1.22443815	-0.72689378	0.336063479	-0.068921168	0.004938539	0.015144713	1.03334562	0.00155954	0.008108632	2.185615039	0.000607626	1.8078	5.8448	6.4168	9.607	7.0972	0.20128	2.5061	0.19846	0.25472	2.5604	0.41118	2.3348	12.2015	13.9432	21.0095	8.7303	0.40969	5.1066	0.40225	0.26744	2.7304	2.6496	-0.076581	-0.00098094
391.25	391.2503337	390.7393346	765.6576388	0.999999147	11.76889803	0.368406938	1.303361545	21.61735823	-5.466986558	-71.21199589	0.500398026	0.731851383	0.553944445	1	0.449894726	0.025248692	21.61735823	-69.0666917	12.62955555	1.001310441	0.193923519	0.298327071	11.76889803	11.96282155	12.26114862	0.978945581	1.389929325	-0.795332151	0.329351133	-0.059230586	0.00369065	0.956849621	1.224677069	-0.726897219	0.335920985	-0.068870251	0.004933855	0.015151929	1.033837965	0.001558184	0.008111592	2.186412933	0.000607185	1.8101	5.8265	6.3642	9.5122	7.1275	0.20163	2.4801	0.19638	0.25396	2.5661	0.41236	2.3409	12.086	13.9694	20.5574	8.7228	0.40791	5.0545	0.40172	0.26836	2.7637	2.6321	-0.080255	-0.00068339
393.2	393.200332	392.689333	769.4736895	0.999999156	11.76889823	0.369278441	1.309846855	21.56408676	-5.462603179	-71.25786801	0.500398226	0.734122161	0.55534372	1	0.449860444	0.027431235	21.56408676	-69.11805587	12.63165628	1.001318603	0.194421615	0.299057998	11.76889823	11.96331984	12.26237784	0.978916602	1.389877714	-0.795318905	0.329393922	-0.059245058	0.00369185	0.95679014	1.223387394	-0.72554484	0.335097929	-0.068658183	0.004915388	0.015159156	1.034331048	0.001557475	0.008119521	2.188550168	0.00060841	1.8529	5.9144	6.3751	9.5062	7.2458	0.20447	2.4865	0.19685	0.25572	2.5639	0.41403	2.3729	12.0991	13.5137	20.2451	9.1974	0.40529	5.1603	0.40976	0.258	2.6188	2.71635	-0.094037	-0.00010594
395.15	395.1503304	394.6393313	773.2897403	0.999999164	11.76889839	0.370147992	1.316331974	21.51120778	-5.458263135	-71.29581193	0.500398386	0.736396092	0.556748101	1	0.449829467	0.029608073	21.51120778	-69.16904344	12.6337519	1.00132683	0.194919693	0.299785829	11.76889839	11.96381808	12.26360391	0.978887244	1.389822843	-0.795302716	0.329424957	-0.059260392	0.003693511	0.956697673	1.223685319	-0.725539108	0.334944047	-0.068603126	0.004910207	0.015166381	1.034824064	0.001555865	0.008119193	2.188461782	0.000608239	1.7831	5.7362	6.4711	9.619	7.0814	0.19932	2.5246	0.19983	0.25181	2.5633	0.40775	2.3026	11.983	13.4307	20.1294	8.8774	0.41324	5.0785	0.40301	0.25938	2.6446	2.66295	-0.087112	-0.00079787
397.1	397.1003288	396.5893297	777.1057911	0.999999172	11.76915356	0.370747849	1.322850633	21.45871804	-5.453965784	-71.33066325	0.500653555	0.737905437	0.557657588	1	0.449984694	0.031779209	21.45871804	-69.21965752	12.63584241	1.001309588	0.194922723	0.301018285	11.76915356	11.96407628	12.26509456	0.969516823	1.400839963	-0.801820189	0.330655306	-0.059262914	0.003682595	0.95939106	1.220358995	-0.723113004	0.334104689	-0.06847383	0.004903171	0.015164503	1.03469588	0.001555557	0.008120556	2.188829227	0.00060785	1.8026	5.7699	6.5144	9.662	7.1452	0.20062	2.533	0.20046	0.25229	2.5719	0.40425	2.3861	12.1319	13.6079	20.4652	9.1343	0.40429	5.13	0.40614	0.26123	2.6526	2.6162	-0.087334	-0.00046353
399.05	399.0503272	398.5393281	780.921842	0.99999918	11.76915372	0.37161335	1.329335421	21.40661165	-5.449710498	-71.36805389	0.500653722	0.740185488	0.559072138	1	0.449959812	0.033944695	21.40661165	-69.2699039	12.63792786	1.001318028	0.195420762	0.301740028	11.76915372	11.96457448	12.26631451	0.969522766	1.400803742	-0.801801366	0.330679573	-0.059273036	0.003683502	0.959358305	1.219121871	-0.721903765	0.333399659	-0.068294416	0.004887614	0.015171697	1.03518675	0.001554443	0.008135967	2.192983135	0.000610388	1.7656	5.6214	6.3538	9.3956	6.9956	0.19593	2.4932	0.19728	0.25239	2.5485	0.40234	2.3186	11.888	13.6135	20.083	8.7521	0.40234	5.1503	0.405	0.26492	2.6432	2.6038	-0.087801	-0.0005372
401	401.0003256	400.4893265	784.7378928	0.999999188	11.7691538	0.372477122	1.335820018	21.35488089	-5.445496663	-71.40778439	0.500653795	0.742468741	0.560491619	1	0.44993805	0.036104676	21.35488089	-69.31979	12.64000838	1.001326529	0.195918784	0.30245868	11.7691538	11.96507258	12.26753126	0.969497125	1.400780321	-0.80178659	0.330684521	-0.059275665	0.003683772	0.959255337	1.217931177	-0.720787963	0.332871291	-0.068180864	0.004878637	0.01517889	1.035677542	0.001553083	0.008142184	2.186408244	0.00061084	1.7694	5.6072	6.4387	9.497	7.0476	0.1969	2.5199	0.19935	0.25107	2.5552	0.40027	2.3303	12.055	13.7213	20.2178	8.7869	0.39598	5.0627	0.39912	0.2652	2.7103	2.57225	-0.07929	-0.00048075
402.95	402.950324	402.439325	788.5539437	0.999999196	11.76915382	0.373338884	1.342304426	21.30352613	-5.441323675	-71.44072608	0.50065382	0.744755014	0.56191613	1	0.449919466	0.03825905	21.30352613	-69.3693155	12.64208387	1.001335088	0.196416789	0.303174377	11.76915382	11.96557061	12.26874499	0.969486783	1.400796729	-0.801797651	0.330692299	-0.059278181	0.003684019	0.959157615	1.217933936	-0.720765103	0.332902645	-0.068196017	0.004880325	0.015186086	1.036168531	0.001551431	0.008134253	2.184278531	0.000611318	1.7528	5.6224	6.4164	9.4361	7.0829	0.19741	2.5117	0.19867	0.24747	2.5547	0.4058	2.2108	12.0504	13.6466	19.9855	9.2178	0.4164	5.1741	0.40906	0.23985	2.6375	2.43125	-0.082373	-0.00084204
404.9	404.9003224	404.3893234	792.3699947	0.999999204	11.76891389	0.374438666	1.348788646	21.25254049	-5.437190942	-71.48660585	0.500413888	0.746784248	0.562845582	1	0.449903973	0.040407918	21.25254049	-69.41848688	12.64415442	1.001343706	0.196914778	0.303887086	11.76891389	11.96582867	12.26971575	0.978223987	1.389986863	-0.795682782	0.329888739	-0.059405301	0.003706334	0.956657702	1.221287812	-0.72303608	0.333455327	-0.068227502	0.004878246	0.015193647	1.036684441	0.001552945	0.00814167	2.18627005	0.000610951	1.7651	5.6867	6.4821	9.5067	7.196	0.20007	2.5462	0.20138	0.24529	2.5458	0.39235	2.1403	11.8282	13.5925	20.108	8.7175	0.39822	5.1739	0.41019	0.24552	2.6271	2.33895	-0.060864	-0.0013339
406.85	406.8503209	406.3393218	796.1860456	0.999999211	11.76891388	0.375296771	1.355272676	21.20191681	-5.433097883	-71.53145488	0.500413883	0.749076603	0.564279832	1	0.449891458	0.042551435	21.20191681	-69.46731095	12.64622017	1.001352381	0.197412751	0.304596763	11.76891388	11.96632663	12.2709234	0.978229336	1.389937192	-0.795713527	0.329988397	-0.059441779	0.003709807	0.956635822	1.221295538	-0.723043451	0.333450666	-0.068225254	0.004878095	0.015200933	1.03718154	0.001552277	0.008142385	2.186462234	0.000611912	1.774	5.7195	6.3452	9.2855	7.2621	0.20141	2.4959	0.19736	0.24429	2.5422	0.38521	2.0818	11.7257	13.8685	20.0646	8.6043	0.40972	5.2196	0.40966	0.24195	2.657	2.43725	-0.072826	-0.00083249
408.8	408.8003194	408.2893203	800.0020966	0.999999219	11.76891421	0.376153512	1.361753862	21.15165563	-5.42904393	-71.57554676	0.500414214	0.751372515	0.565719003	1	0.449881991	0.044689476	21.15165563	-69.5157863	12.648281	1.001363065	0.197910322	0.305302949	11.76891421	11.96682454	12.27212749	0.978202	1.389714058	-0.79573204	0.330110377	-0.059480371	0.003713109	0.956520944	1.22213955	-0.723633082	0.333641152	-0.068254405	0.00488005	0.015208933	1.037727436	0.001550717	0.008131168	2.191689444	0.000609782	1.7364	5.5679	6.5206	9.5204	7.1115	0.19676	2.5697	0.20317	0.24417	2.5375	0.38145	2.1238	12.0778	13.5624	19.7708	8.5116	0.40581	5.13	0.40685	0.24952	2.6437	2.3214	-0.07812	-0.0014014
410.75	410.7503179	410.2393188	803.8181476	0.999999226	11.76891477	0.377008678	1.368233038	21.10175296	-5.425028525	-71.61855279	0.50041477	0.753171752	0.566663074	1	0.44987554	0.046822067	21.10175296	-69.563917	12.65033693	1.001375119	0.198407617	0.306005861	11.76891477	11.96732239	12.27332825	0.978220558	1.38955387	-0.79584395	0.330325316	-0.059548802	0.003719172	0.956464666	1.2223639	-0.723693715	0.33353602	-0.068207805	0.004875264	0.015217534	1.03831426	0.001550267	0.008138188	2.193581784	0.000609716	1.7654	5.6834	6.346	9.2396	7.2923	0.20127	2.5003	0.19765	0.24209	2.5381	0.38813	2.1122	12.0448	13.2036	19.3742	8.7775	0.40605	5.0953	0.40235	0.24064	2.5913	2.3413	-0.062471	-0.0019317
